2671
2491	109204
2492	107379
2493	111059
2494	106893
2495	106606
2496	106747
2497	849410
2498	109003
2499	849400
2500	115758
2501	108009
2502	111631
2503	115415
2504	850896
2505	111627
2506	107916
2507	849190
2508	108134
2509	113266
2510	106658
2511	111287
2512	107283
2513	107485
2514	110776
2515	112732
2516	112447
2517	110323
2518	107438
2519	113262
2520	108071
2521	122725
2522	125777
2523	116487
2524	110769
2525	113162
2526	109876
2527	108292
2528	107974
2529	111846
2530	109032
2531	109983
2532	109400
2533	852445
2534	110057
2535	849762
2536	106966
2537	119252
2538	114516
2539	852225
2540	111580
2541	852191
2542	122846
2543	116206
2544	110792
2545	114759
2546	106741
2547	114382
2548	116328
2549	112968
2550	114970
2551	107936
2552	121698
2553	853075
2554	108004
2555	108082
2556	106773
2557	116404
2558	108508
2559	849902
2560	107982
2561	107668
2562	109583
2563	107252
2564	120532
2565	853006
2566	121884
2567	852758
2568	112978
2569	110622
2570	112042
2571	110784
2572	111464
2573	114427
2574	108537
2575	110611
2576	116594
2577	850505
2578	113203
2579	122342
2580	852698
2581	118161
2582	108757
2583	113217
2584	108923
2585	109404
2586	109977
2587	108912
2588	851563
2589	109193
2590	971415
2591	106640
2592	107900
2593	109205
2594	111606
2595	122538
2596	111030
2597	107908
2598	852952
2599	849200
2600	114675
2601	857387
2602	121129
2603	119994
2604	112691
2605	109280
2606	109959
2607	852216
2608	109501
2609	118787
2610	114375
2611	856417
2612	113114
2613	124122
2614	111060
2615	109970
2616	115852
2617	852126
2618	122308
2619	125510
2620	116289
2621	111556
2622	850154
2623	109077
2624	111124
2625	111558
2626	122309
2627	107530
2628	849473
2629	111336
2630	131028
2631	114938
2632	111151
2633	113185
2634	114977
2635	109510
2636	107175
2637	113264
2638	114160
2639	116671
2640	110803
2641	116195
2642	108991
2643	128444
2644	106639
2645	114425
2646	853994
2647	850996
2648	108814
2649	113054
2650	112890
2651	113020
2652	1218551
2653	114514
2654	853061
2655	108039
2656	107067
2657	110466
2658	107752
2659	113224
2660	106937
2661	107494
2662	112232
2663	111182
2664	115468
2665	124929
2666	109232
2667	114522
2668	852178
2669	112366
2670	112733
2671	114752
